Order ID,Customer ID,Product ID,Date_Key,Date,Shipping Time,Shipping Mode,Quantity,Revenue,Discount ,Profit
OD0343,C905,P0292,20181209,12/9/2018,3,Standard,4,654,35.00%,425
OD0344,C49,P0292,20181210,12/10/2018,3,Standard,3,654,35.00%,425
OD0345,C191,P0292,20181211,12/11/2018,0,Same Day,3,654,35.00%,425
OD0346,C632,P0292,20181212,12/12/2018,7,Standard,1,654,35.00%,425
OD0347,C297,P0293,20181213,12/13/2018,2,Standard,3,356,35.00%,231
OD0348,C468,P0294,20181214,12/14/2018,6,Standard,3,686,35.00%,445
OD0349,C50,P0295,20181215,12/15/2018,1,Prime,4,456,40.00%,273
OD0350,C904,P0296,20181216,12/16/2018,1,Prime,3,516,40.00%,309
OD0351,C212,P0297,20181217,12/17/2018,6,Standard,1,355,15.00%,301
OD0352,C283,P0298,20181218,12/18/2018,5,Standard,1,465,15.00%,395
OD0353,C232,P0299,20181219,12/19/2018,2,Standard,3,965,15.00%,820
OD0354,C712,P0300,20181220,12/20/2018,8,Standard,2,1158,35.00%,752
OD0355,C771,P0301,20181221,12/21/2018,9,Standard,3,264,35.00%,171
OD0356,C212,P0302,20181222,12/22/2018,5,Standard,1,433,35.00%,281
OD0357,C842,P0303,20181223,12/23/2018,9,Standard,1,562,35.00%,365
OD0358,C437,P0304,20181224,12/24/2018,9,Standard,4,423,55.00%,190
OD0359,C591,P0305,20181225,12/25/2018,5,Standard,3,621,55.00%,279
OD0360,C168,P0306,20181226,12/26/2018,0,Same Day,3,333,55.00%,149
OD0361,C794,P0307,20181227,12/27/2018,3,Standard,4,327,55.00%,106
OD0362,C669,P0308,20181228,12/28/2018,9,Standard,1,327,50.00%,228
OD0363,C629,P0309,20181229,12/29/2018,5,Standard,4,327,50.00%,481
OD0364,C467,P0310,20181230,12/30/2018,5,Standard,2,327,50.00%,117
OD0365,C496,P0311,20181231,12/31/2018,4,Standard,3,249,50.00%,228
OD0366,C88,P0312,20190101,1/1/2019,0,Same Day,1,1519,50.00%,282
OD0367,C803,P0313,20190102,1/2/2019,7,Standard,4,843,30.00%,443
OD0368,C264,P0314,20190103,1/3/2019,4,Standard,1,1348,32.00%,160
OD0369,C123,P0315,20190104,1/4/2019,4,Standard,2,1923,25.00%,333
OD0370,C208,P0316,20190105,1/5/2019,6,Standard,3,914,45.00%,250
OD0371,C138,P0317,20190106,1/6/2019,3,Standard,4,1422,15.00%,818
OD0372,C364,P0318,20190107,1/7/2019,5,Standard,1,901,33.00%,305
OD0373,C169,P0319,20190108,1/8/2019,3,Standard,3,752,42.00%,689
OD0374,C533,P0319,20190109,1/9/2019,2,Standard,3,1429,42.00%,752
OD0375,C822,P0319,20190110,1/10/2019,6,Standard,1,1306,39.00%,888
OD0376,C923,P0319,20190111,1/11/2019,7,Standard,3,1593,39.00%,901
OD0377,C41,P0319,20190112,1/12/2019,3,Standard,3,1570,39.00%,156
OD0378,C697,P0319,20190113,1/13/2019,1,Prime,4,233,39.00%,1645
OD0379,C684,P0319,20190114,1/14/2019,9,Standard,3,165,30.00%,1654
OD0380,C625,P0320,20190115,1/15/2019,2,Standard,4,342,30.00%,865
OD0381,C281,P0321,20190116,1/16/2019,0,Same Day,3,722,30.00%,529
OD0382,C705,P0322,20190117,1/17/2019,7,Standard,2,163,25.00%,244
OD0383,C370,P0323,20190118,1/18/2019,2,Standard,2,319,25.00%,339
OD0384,C458,P0324,20190119,1/19/2019,9,Standard,4,394,30.00%,228
OD0385,C83,P0325,20190120,1/20/2019,6,Standard,4,380,30.00%,319
OD0386,C917,P0326,20190121,1/21/2019,9,Standard,2,141,30.00%,319
OD0387,C243,P0327,20190122,1/22/2019,4,Standard,3,266,40.00%,273
OD0388,C810,P0328,20190123,1/23/2019,9,Standard,4,273,40.00%,273
OD0389,C872,P0329,20190124,1/24/2019,4,Standard,1,577,40.00%,141
OD0390,C243,P0330,20190125,1/25/2019,6,Standard,3,273,40.00%,597
OD0391,C909,P0331,20190126,1/26/2019,8,Standard,3,653,40.00%,392
OD0392,C794,P0332,20190127,1/27/2019,4,Standard,2,713,40.00%,273
OD0393,C717,P0333,20190128,1/28/2019,0,Same Day,4,800,45.00%,431
OD0394,C869,P0334,20190129,1/29/2019,9,Standard,3,783,45.00%,200
OD0395,C328,P0334,20190130,1/30/2019,9,Standard,4,135,45.00%,530
OD0396,C866,P0334,20190131,1/31/2019,0,Same Day,4,1456,47.00%,235
OD0397,C604,P0335,20190201,2/1/2019,1,Prime,4,1276,47.00%,301
OD0398,C819,P0336,20190202,2/2/2019,5,Standard,2,667,46.00%,256
OD0399,C423,P0337,20190203,2/3/2019,8,Standard,4,529,46.00%,322
OD0400,C705,P0338,20190204,2/4/2019,7,Standard,2,228,46.00%,289
OD0401,C672,P0339,20190205,2/5/2019,4,Standard,1,317,30.00%,179
OD0402,C285,P0340,20190206,2/6/2019,0,Same Day,3,228,30.00%,319
OD0403,C356,P0341,20190207,2/7/2019,6,Standard,3,319,30.00%,319
OD0404,C25,P0342,20190208,2/8/2019,4,Standard,1,438,30.00%,521
OD0405,C454,P0343,20190209,2/9/2019,5,Standard,2,425,30.00%,249
OD0406,C559,P0344,20190210,2/10/2019,6,Standard,3,425,35.00%,772
OD0407,C643,P0345,20190211,2/11/2019,2,Standard,2,425,35.00%,276
OD0408,C528,P0346,20190212,2/12/2019,9,Standard,2,425,35.00%,731
OD0409,C462,P0347,20190213,2/13/2019,2,Standard,2,231,35.00%,744
OD0410,C881,P0348,20190214,2/14/2019,4,Standard,1,411,35.00%,802
OD0411,C252,P0349,20190215,2/15/2019,5,Standard,1,273,35.00%,1016
OD0412,C835,P0350,20190216,2/16/2019,8,Standard,2,438,40.00%,392
OD0413,C103,P0351,20190217,2/17/2019,4,Standard,4,301,40.00%,512
OD0414,C540,P0352,20190218,2/18/2019,0,Same Day,1,395,15.00%,403
OD0415,C06,P0353,20190219,2/19/2019,3,Standard,4,627,15.00%,296
OD0416,C659,P0354,20190220,2/20/2019,4,Standard,4,752,15.00%,297
OD0417,C635,P0355,20190221,2/21/2019,9,Standard,2,171,35.00%,228
OD0418,C227,P0356,20190222,2/22/2019,9,Standard,4,281,35.00%,228
OD0419,C305,P0357,20190223,2/23/2019,4,Standard,4,252,35.00%,1459
OD0420,C457,P0358,20190224,2/24/2019,6,Standard,4,190,35.00%,1387
OD0421,C723,P0359,20190225,2/25/2019,3,Standard,2,279,55.00%,560
OD0422,C229,P0360,20190226,2/26/2019,0,Same Day,2,149,55.00%,965
OD0423,C396,P0361,20190227,2/27/2019,4,Standard,1,118,55.00%,1060
OD0424,C431,P0362,20190228,2/28/2019,6,Standard,1,228,55.00%,1005
OD0425,C154,P0363,20190301,3/1/2019,9,Standard,4,481,50.00%,1126
OD0426,C459,P0364,20190302,3/2/2019,9,Standard,2,117,50.00%,1226
OD0427,C139,P0365,20190303,3/3/2019,5,Standard,2,228,50.00%,1131
OD0428,C838,P0366,20190304,3/4/2019,4,Standard,4,394,50.00%,1126
OD0429,C414,P0367,20190305,3/5/2019,3,Standard,1,431,50.00%,512
OD0430,C519,P0368,20190306,3/6/2019,1,Prime,2,177,30.00%,717
OD0431,C362,P0369,20190307,3/7/2019,3,Standard,1,244,32.00%,377
OD0432,C56,P0370,20190308,3/8/2019,9,Standard,4,387,25.00%,449
OD0433,C546,P0371,20190309,3/9/2019,9,Standard,2,645,45.00%,305
OD0434,C905,P0372,20190310,3/10/2019,2,Standard,4,264,15.00%,471
OD0435,C21,P0373,20190311,3/11/2019,9,Standard,3,689,33.00%,378
OD0436,C282,P0374,20190312,3/12/2019,0,Same Day,4,791,42.00%,321
OD0437,C365,P0375,20190313,3/13/2019,7,Standard,4,888,42.00%,579
OD0438,C808,P0376,20190314,3/14/2019,4,Standard,4,901,39.00%,609
OD0439,C251,P0377,20190315,3/15/2019,3,Standard,2,156,39.00%,609
OD0440,C255,P0378,20190316,3/16/2019,7,Standard,4,1888,39.00%,609
OD0441,C209,P0379,20190317,3/17/2019,6,Standard,4,1654,39.00%,682
OD0442,C668,P0380,20190318,3/18/2019,1,Prime,3,865,30.00%,783
OD0443,C834,P0381,20190319,3/19/2019,0,Same Day,2,567,30.00%,783
OD0444,C170,P0382,20190320,3/20/2019,3,Standard,3,244,30.00%,783
OD0445,C563,P0383,20190321,3/21/2019,7,Standard,4,317,25.00%,738
OD0446,C87,P0384,20190322,3/22/2019,1,Prime,2,228,25.00%,738
OD0447,C865,P0385,20190323,3/23/2019,2,Standard,3,319,30.00%,689
OD0448,C138,P0386,20190324,3/24/2019,0,Same Day,4,405,30.00%,689
OD0449,C354,P0387,20190325,3/25/2019,0,Same Day,1,392,30.00%,689
OD0450,C961,P0388,20190326,3/26/2019,2,Standard,3,392,40.00%,221
OD0451,C711,P0388,20190327,3/27/2019,4,Standard,2,392,40.00%,239
OD0452,C439,P0388,20190328,3/28/2019,2,Standard,3,392,40.00%,239
OD0453,C257,P0388,20190329,3/29/2019,0,Same Day,3,213,40.00%,239
OD0454,C614,P0388,20190330,3/30/2019,0,Same Day,3,377,40.00%,239
OD0455,C47,P0388,20190331,3/31/2019,7,Standard,1,250,40.00%,333
OD0456,C609,P0388,20190401,4/1/2019,9,Standard,2,283,45.00%,305
OD0457,C435,P0388,20190402,4/2/2019,1,Prime,2,188,45.00%,305
OD0458,C225,P0389,20190403,4/3/2019,2,Standard,2,246,45.00%,305
OD0459,C328,P0390,20190404,4/4/2019,1,Prime,4,521,47.00%,357
OD0460,C483,P0391,20190405,4/5/2019,2,Standard,2,625,47.00%,357
OD0461,C861,P0392,20190406,4/6/2019,6,Standard,2,142,46.00%,364
OD0462,C782,P0393,20190407,4/7/2019,0,Same Day,1,303,46.00%,353
OD0463,C575,P0394,20190408,4/8/2019,9,Standard,4,393,46.00%,353
OD0464,C863,P0395,20190409,4/9/2019,7,Standard,4,296,30.00%,457
OD0465,C958,P0396,20190410,4/10/2019,9,Standard,3,434,30.00%,457
OD0466,C370,P0397,20190411,4/11/2019,9,Standard,4,233,30.00%,249
OD0467,C672,P0398,20190412,4/12/2019,9,Standard,4,153,30.00%,480
OD0468,C697,P0399,20190413,4/13/2019,1,Prime,1,296,30.00%,319
OD0469,C794,P0400,20190414,4/14/2019,2,Standard,2,625,35.00%,335
OD0470,C228,P0401,20190415,4/15/2019,8,Standard,4,152,35.00%,230
OD0471,C903,P0402,20190416,4/16/2019,6,Standard,4,296,35.00%,302
OD0472,C758,P0403,20190417,4/17/2019,3,Standard,1,366,35.00%,627
OD0473,C940,P0404,20190418,4/18/2019,9,Standard,4,380,35.00%,752
OD0474,C129,P0404,20190419,4/19/2019,4,Standard,4,141,35.00%,171
OD0475,C140,P0404,20190420,4/20/2019,1,Prime,1,377,40.00%,259
OD0476,C971,P0404,20190421,4/21/2019,7,Standard,3,387,40.00%,337
OD0477,C760,P0404,20190422,4/22/2019,3,Standard,3,818,15.00%,359
OD0478,C810,P0404,20190423,4/23/2019,8,Standard,4,296,15.00%,527
OD0479,C642,P0405,20190424,4/24/2019,4,Standard,4,772,15.00%,283
OD0480,C699,P0406,20190425,4/25/2019,8,Standard,2,843,35.00%,153
OD0481,C375,P0407,20190426,4/26/2019,3,Standard,4,946,35.00%,296
OD0482,C935,P0408,20190427,4/27/2019,9,Standard,2,665,35.00%,625
OD0483,C727,P0409,20190428,4/28/2019,4,Standard,3,115,35.00%,152
OD0484,C497,P0410,20190429,4/29/2019,8,Standard,4,1214,55.00%,205
OD0485,C93,P0411,20190430,4/30/2019,7,Standard,4,1063,55.00%,253
OD0486,C409,P0412,20190501,5/1/2019,2,Standard,1,618,55.00%,285
OD0487,C948,P0413,20190502,5/2/2019,0,Same Day,4,378,55.00%,106
OD0488,C823,P0414,20190503,5/3/2019,2,Standard,3,163,50.00%,222
OD0489,C519,P0415,20190504,5/4/2019,3,Standard,4,226,50.00%,228
OD0490,C341,P0416,20190505,5/5/2019,1,Prime,2,163,50.00%,481
OD0491,C318,P0417,20190506,5/6/2019,0,Same Day,4,319,50.00%,228
OD0492,C235,P0417,20190507,5/7/2019,6,Standard,2,310,50.00%,594
OD0493,C784,P0417,20190508,5/8/2019,7,Standard,1,342,30.00%,908
OD0494,C324,P0417,20190509,5/9/2019,6,Standard,4,250,32.00%,990
OD0495,C353,P0417,20190510,5/10/2019,4,Standard,1,200,25.00%,1108
OD0496,C123,P0417,20190511,5/11/2019,0,Same Day,1,667,45.00%,140
OD0497,C879,P0418,20190512,5/12/2019,6,Standard,4,379,15.00%,2293
OD0498,C756,P0419,20190513,5/13/2019,6,Standard,2,264,33.00%,1583
OD0499,C717,P0420,20190514,5/14/2019,8,Standard,4,478,42.00%,716
OD0500,C290,P0421,20190515,5/15/2019,2,Standard,2,222,42.00%,438
OD0501,C417,P0422,20190516,5/16/2019,8,Standard,1,588,39.00%,198
OD0502,C517,P0423,20190517,5/17/2019,0,Same Day,3,270,39.00%,276
OD0503,C581,P0424,20190518,5/18/2019,0,Same Day,4,398,39.00%,198
OD0504,C747,P0425,20190519,5/19/2019,3,Standard,3,332,39.00%,278
OD0505,C419,P0426,20190520,5/20/2019,8,Standard,2,418,30.00%,472
OD0506,C397,P0427,20190521,5/21/2019,5,Standard,4,402,30.00%,457
OD0507,C979,P0428,20190522,5/22/2019,2,Standard,3,192,30.00%,457
OD0508,C641,P0429,20190523,5/23/2019,0,Same Day,3,319,25.00%,490
OD0509,C189,P0430,20190524,5/24/2019,3,Standard,4,319,25.00%,490
OD0510,C308,P0431,20190525,5/25/2019,8,Standard,3,521,30.00%,249
OD0511,C761,P0432,20190526,5/26/2019,2,Standard,4,213,30.00%,480
OD0512,C551,P0433,20190527,5/27/2019,8,Standard,3,713,30.00%,319
OD0513,C110,P0434,20190528,5/28/2019,6,Standard,1,255,40.00%,309
OD0514,C206,P0434,20190529,5/29/2019,3,Standard,4,675,40.00%,213
OD0515,C1000,P0434,20190530,5/30/2019,2,Standard,1,687,40.00%,279
OD0516,C886,P0434,20190531,5/31/2019,9,Standard,1,741,40.00%,579
OD0517,C581,P0434,20190601,6/1/2019,4,Standard,3,860,40.00%,694
OD0518,C147,P0434,20190602,6/2/2019,4,Standard,2,359,40.00%,158
OD0519,C649,P0434,20190603,6/3/2019,2,Standard,1,469,45.00%,238
OD0520,C946,P0434,20190604,6/4/2019,8,Standard,1,251,45.00%,309
OD0521,C830,P0434,20190605,6/5/2019,3,Standard,1,184,45.00%,232
OD0522,C27,P0434,20190606,6/6/2019,4,Standard,2,189,47.00%,329
OD0523,C549,P0435,20190607,6/7/2019,3,Standard,2,189,47.00%,176
OD0524,C883,P0436,20190608,6/8/2019,4,Standard,1,190,46.00%,127
OD0525,C54,P0437,20190609,6/9/2019,6,Standard,2,247,46.00%,246
OD0526,C971,P0438,20190610,6/10/2019,8,Standard,2,247,46.00%,520
OD0527,C154,P0439,20190611,6/11/2019,6,Standard,2,248,30.00%,163
OD0528,C118,P0440,20190612,6/12/2019,4,Standard,4,249,30.00%,319
OD0529,C803,P0441,20190613,6/13/2019,9,Standard,1,699,30.00%,394
OD0530,C351,P0442,20190614,6/14/2019,9,Standard,2,360,30.00%,443
OD0531,C109,P0443,20190615,6/15/2019,6,Standard,4,360,30.00%,165
OD0532,C06,P0444,20190616,6/16/2019,9,Standard,3,360,35.00%,1459
OD0533,C334,P0445,20190617,6/17/2019,4,Standard,3,360,35.00%,1452
OD0534,C181,P0446,20190618,6/18/2019,2,Standard,2,666,35.00%,1394
OD0535,C457,P0447,20190619,6/19/2019,6,Standard,1,666,35.00%,1394
OD0536,C228,P0448,20190620,6/20/2019,1,Prime,2,615,35.00%,1531
OD0537,C680,P0449,20190621,6/21/2019,8,Standard,3,333,35.00%,1459
OD0538,C619,P0450,20190622,6/22/2019,9,Standard,1,509,40.00%,1470
OD0539,C897,P0451,20190623,6/23/2019,9,Standard,1,471,40.00%,1287
OD0540,C675,P0452,20190624,6/24/2019,0,Same Day,3,471,15.00%,1908
OD0541,C672,P0453,20190625,6/25/2019,5,Standard,4,1459,15.00%,2293
OD0542,C685,P0454,20190626,6/26/2019,6,Standard,4,1466,15.00%,1032
OD0543,C651,P0455,20190627,6/27/2019,7,Standard,2,1439,35.00%,1459
OD0544,C824,P0456,20190628,6/28/2019,9,Standard,1,1394,35.00%,809
OD0545,C464,P0457,20190629,6/29/2019,8,Standard,2,1046,35.00%,2246
OD0546,C82,P0458,20190630,6/30/2019,1,Prime,1,1015,35.00%,2375
OD0547,C80,P0459,20190701,7/1/2019,9,Standard,3,641,55.00%,2053
OD0548,C397,P0460,20190702,7/2/2019,1,Prime,1,1006,55.00%,1446
OD0549,C467,P0461,20190703,7/3/2019,4,Standard,1,1262,55.00%,1855
OD0550,C673,P0462,20190704,7/4/2019,4,Standard,3,1072,55.00%,1446
OD0551,C900,P0462,20190705,7/5/2019,5,Standard,4,1182,50.00%,327
OD0552,C981,P0462,20190706,7/6/2019,2,Standard,3,622,50.00%,327
OD0553,C344,P0462,20190707,7/7/2019,7,Standard,1,1622,50.00%,327
OD0554,C351,P0462,20190708,7/8/2019,0,Same Day,3,855,50.00%,178
OD0555,C976,P0463,20190709,7/9/2019,5,Standard,1,1666,50.00%,343
OD0556,C853,P0464,20190710,7/10/2019,3,Standard,4,1692,30.00%,319
OD0557,C216,P0465,20190711,7/11/2019,0,Same Day,4,219,32.00%,350
OD0558,C915,P0466,20190712,7/12/2019,6,Standard,1,339,25.00%,266
OD0559,C231,P0467,20190713,7/13/2019,8,Standard,4,267,45.00%,255
OD0560,C882,P0468,20190714,7/14/2019,3,Standard,3,231,15.00%,820
OD0561,C318,P0469,20190715,7/15/2019,3,Standard,4,321,33.00%,775
OD0562,C443,P0470,20190716,7/16/2019,5,Standard,2,338,42.00%,153
OD0563,C49,P0471,20190717,7/17/2019,2,Standard,4,338,42.00%,251
OD0564,C377,P0472,20190718,7/18/2019,5,Standard,2,338,39.00%,342
OD0565,C733,P0473,20190719,7/19/2019,6,Standard,3,411,39.00%,258
OD0566,C841,P0474,20190720,7/20/2019,9,Standard,4,472,39.00%,378
OD0567,C895,P0475,20190721,7/21/2019,9,Standard,4,472,39.00%,203
OD0568,C191,P0476,20190722,7/22/2019,2,Standard,4,457,30.00%,165
OD0569,C49,P0477,20190723,7/23/2019,6,Standard,3,490,30.00%,319
OD0570,C786,P0478,20190724,7/24/2019,2,Standard,3,490,30.00%,674
OD0571,C334,P0479,20190725,7/25/2019,1,Prime,2,457,25.00%,175
OD0572,C179,P0480,20190726,7/26/2019,9,Standard,1,249,25.00%,342
OD0573,C133,P0480,20190727,7/27/2019,3,Standard,3,480,30.00%,394
OD0574,C455,P0480,20190728,7/28/2019,7,Standard,4,273,30.00%,443
OD0575,C241,P0480,20190729,7/29/2019,8,Standard,2,309,30.00%,165
OD0576,C161,P0480,20190730,7/30/2019,6,Standard,4,213,40.00%,266
OD0577,C543,P0481,20190731,7/31/2019,0,Same Day,4,279,40.00%,273
OD0578,C504,P0482,20190801,8/1/2019,2,Standard,3,579,40.00%,577
OD0579,C507,P0483,20190802,8/2/2019,8,Standard,1,694,40.00%,273
OD0580,C297,P0484,20190803,8/3/2019,0,Same Day,4,145,40.00%,713
OD0581,C634,P0485,20190804,8/4/2019,8,Standard,3,238,40.00%,778
OD0582,C732,P0486,20190805,8/5/2019,7,Standard,2,309,45.00%,800
OD0583,C804,P0487,20190806,8/6/2019,0,Same Day,4,224,45.00%,812
OD0584,C54,P0488,20190807,8/7/2019,5,Standard,2,329,45.00%,140
OD0585,C179,P0489,20190808,8/8/2019,4,Standard,3,179,47.00%,1429
OD0586,C911,P0490,20190809,8/9/2019,5,Standard,3,127,47.00%,1252
OD0587,C850,P0491,20190810,8/10/2019,9,Standard,3,246,46.00%,667
OD0588,C656,P0492,20190811,8/11/2019,4,Standard,3,674,46.00%,408
OD0589,C145,P0493,20190812,8/12/2019,5,Standard,3,163,46.00%,176
OD0590,C769,P0494,20190813,8/13/2019,4,Standard,1,319,30.00%,317
OD0591,C813,P0495,20190814,8/14/2019,4,Standard,2,394,30.00%,228
OD0592,C221,P0496,20190815,8/15/2019,3,Standard,1,443,30.00%,319
OD0593,C477,P0497,20190816,8/16/2019,2,Standard,2,153,30.00%,319
OD0594,C971,P0497,20190817,8/17/2019,2,Standard,4,288,30.00%,319
OD0595,C27,P0497,20190818,8/18/2019,3,Standard,4,296,35.00%,296
OD0596,C731,P0497,20190819,8/19/2019,8,Standard,2,625,35.00%,153
OD0597,C572,P0497,20190820,8/20/2019,1,Prime,4,296,35.00%,647
OD0598,C769,P0497,20190821,8/21/2019,8,Standard,4,772,35.00%,425
OD0599,C447,P0497,20190822,8/22/2019,0,Same Day,4,778,35.00%,296
OD0600,C422,P0498,20190823,8/23/2019,0,Same Day,1,873,35.00%,510
OD0601,C207,P0499,20190824,8/24/2019,4,Standard,1,1256,40.00%,219
OD0602,C625,P0500,20190825,8/25/2019,5,Standard,3,217,40.00%,579
OD0603,C647,P0501,20190826,8/26/2019,5,Standard,2,2293,15.00%,377
OD0604,C585,P0502,20190827,8/27/2019,2,Standard,4,1536,15.00%,483
OD0605,C491,P0503,20190828,8/28/2019,6,Standard,2,803,15.00%,403
OD0606,C752,P0504,20190829,8/29/2019,8,Standard,3,598,35.00%,388
OD0607,C201,P0505,20190830,8/30/2019,9,Standard,3,536,35.00%,348
OD0608,C947,P0506,20190831,8/31/2019,7,Standard,4,256,35.00%,166
OD0609,C228,P0507,20190901,9/1/2019,5,Standard,3,456,35.00%,296
OD0610,C342,P0508,20190902,9/2/2019,7,Standard,4,456,55.00%,205
OD0611,C261,P0509,20190903,9/3/2019,4,Standard,3,745,55.00%,335
OD0612,C54,P0510,20190904,9/4/2019,7,Standard,3,356,55.00%,160
OD0613,C658,P0511,20190905,9/5/2019,9,Standard,4,1189,55.00%,535
OD0614,C191,P0512,20190906,9/6/2019,3,Standard,3,426,50.00%,213
OD0615,C161,P0513,20190907,9/7/2019,9,Standard,3,1126,50.00%,563
OD0616,C270,P0514,20190908,9/8/2019,7,Standard,3,1145,50.00%,572
OD0617,C792,P0515,20190909,9/9/2019,9,Standard,2,1235,50.00%,617
OD0618,C854,P0516,20190910,9/10/2019,1,Prime,1,1564,50.00%,782
OD0619,C06,P0517,20190911,9/11/2019,4,Standard,2,654,30.00%,457
OD0620,C271,P0518,20190912,9/12/2019,8,Standard,3,854,32.00%,580
OD0621,C633,P0519,20190913,9/13/2019,3,Standard,1,475,25.00%,356
OD0622,C955,P0520,20190914,9/14/2019,5,Standard,2,475,45.00%,261
OD0623,C939,P0521,20190915,9/15/2019,0,Same Day,2,475,15.00%,403
OD0624,C182,P0522,20190916,9/16/2019,8,Standard,2,475,33.00%,318
OD0625,C03,P0523,20190917,9/17/2019,0,Same Day,4,475,42.00%,275
OD0626,C829,P0523,20190918,9/18/2019,4,Standard,3,475,42.00%,275
OD0627,C79,P0523,20190919,9/19/2019,3,Standard,3,475,39.00%,289
OD0628,C491,P0523,20190920,9/20/2019,2,Standard,1,475,39.00%,289
OD0629,C409,P0523,20190921,9/21/2019,5,Standard,2,564,39.00%,344
OD0630,C157,P0524,20190922,9/22/2019,1,Prime,3,478,39.00%,291
OD0631,C483,P0525,20190923,9/23/2019,2,Standard,2,1264,30.00%,884
OD0632,C723,P0526,20190924,9/24/2019,4,Standard,3,458,30.00%,320
OD0633,C743,P0527,20190925,9/25/2019,8,Standard,2,899,30.00%,629
OD0634,C167,P0528,20190926,9/26/2019,1,Prime,3,859,30.00%,601
OD0635,C804,P0529,20190927,9/27/2019,9,Standard,1,758,30.00%,530
OD0636,C676,P0530,20190928,9/28/2019,7,Standard,2,2354,30.00%,1647
OD0637,C124,P0531,20190929,9/29/2019,1,Prime,3,2344,30.00%,1640
OD0638,C196,P0532,20190930,9/30/2019,4,Standard,1,2453,30.00%,1717
OD0639,C285,P0533,20191001,10/1/2019,6,Standard,1,2154,30.00%,1507
OD0640,C990,P0534,20191002,10/2/2019,7,Standard,3,896,30.00%,627
OD0641,C248,P0535,20191003,10/3/2019,0,Same Day,2,756,30.00%,529
OD0642,C190,P0536,20191004,10/4/2019,5,Standard,4,236,30.00%,165
OD0643,C107,P0537,20191005,10/5/2019,0,Same Day,1,475,30.00%,332
OD0644,C578,P0538,20191006,10/6/2019,1,Prime,1,589,30.00%,412
OD0645,C689,P0539,20191007,10/7/2019,0,Same Day,3,365,30.00%,255
OD0646,C156,P0540,20191008,10/8/2019,4,Standard,4,1233,30.00%,863
OD0647,C503,P0541,20191009,10/9/2019,9,Standard,4,1233,30.00%,863
OD0648,C555,P0542,20191010,10/10/2019,8,Standard,4,1233,30.00%,863
OD0649,C352,P0543,20191011,10/11/2019,5,Standard,3,1233,30.00%,863
OD0650,C289,P0544,20191012,10/12/2019,0,Same Day,2,1233,30.00%,863
OD0651,C291,P0545,20191013,10/13/2019,0,Same Day,1,1233,30.00%,863
OD0652,C574,P0546,20191014,10/14/2019,1,Prime,3,456,30.00%,319
OD0653,C893,P0547,20191015,10/15/2019,8,Standard,4,456,30.00%,319
OD0654,C95,P0548,20191016,10/16/2019,2,Standard,1,456,30.00%,319
OD0655,C240,P0549,20191017,10/17/2019,0,Same Day,1,456,30.00%,319
OD0656,C698,P0550,20191018,10/18/2019,4,Standard,4,786,30.00%,550
OD0657,C646,P0551,20191019,10/19/2019,6,Standard,4,786,30.00%,550
OD0658,C996,P0552,20191020,10/20/2019,5,Standard,1,786,30.00%,550
OD0659,C273,P0553,20191021,10/21/2019,0,Same Day,1,786,30.00%,550
OD0660,C495,P0554,20191022,10/22/2019,4,Standard,2,786,30.00%,550
OD0661,C259,P0555,20191023,10/23/2019,4,Standard,2,786,30.00%,550
OD0662,C803,P0556,20191024,10/24/2019,5,Standard,3,569,30.00%,398
OD0663,C360,P0557,20191025,10/25/2019,2,Standard,1,569,30.00%,398
OD0664,C785,P0557,20191026,10/26/2019,4,Standard,2,569,30.00%,398
OD0665,C646,P0557,20191027,10/27/2019,6,Standard,1,569,30.00%,398
OD0666,C702,P0557,20191028,10/28/2019,4,Standard,4,569,30.00%,398
OD0667,C482,P0557,20191029,10/29/2019,4,Standard,2,569,30.00%,398
OD0668,C15,P0557,20191030,10/30/2019,4,Standard,4,569,30.00%,398
OD0669,C389,P0557,20191031,10/31/2019,9,Standard,4,569,30.00%,398
OD0670,C219,P0558,20191101,11/1/2019,9,Standard,4,349,30.00%,244
OD0671,C215,P0559,20191102,11/2/2019,2,Standard,3,350,30.00%,245
OD0672,C863,P0560,20191103,11/3/2019,0,Same Day,4,351,30.00%,245
OD0673,C799,P0561,20191104,11/4/2019,4,Standard,3,352,30.00%,246
OD0674,C898,P0562,20191105,11/5/2019,8,Standard,1,353,30.00%,247
OD0675,C877,P0563,20191106,11/6/2019,0,Same Day,1,354,30.00%,247
OD0676,C63,P0564,20191107,11/7/2019,2,Standard,2,355,30.00%,248
OD0677,C146,P0565,20191108,11/8/2019,3,Standard,2,356,30.00%,249
OD0678,C417,P0566,20191109,11/9/2019,0,Same Day,3,999,30.00%,699
OD0679,C569,P0567,20191110,11/10/2019,0,Same Day,1,555,30.00%,388
OD0680,C744,P0568,20191111,11/11/2019,7,Standard,2,555,30.00%,388
OD0681,C912,P0569,20191112,11/12/2019,1,Prime,2,555,30.00%,388
OD0682,C863,P0570,20191113,11/13/2019,7,Standard,2,555,30.00%,388
OD0683,C268,P0571,20191114,11/14/2019,6,Standard,1,1025,30.00%,717
OD0684,C981,P0572,20191115,11/15/2019,9,Standard,2,1025,30.00%,717
OD0685,C914,P0573,20191116,11/16/2019,9,Standard,1,1025,30.00%,717
OD0686,C834,P0574,20191117,11/17/2019,1,Prime,4,555,30.00%,388
OD0687,C107,P0575,20191118,11/18/2019,5,Standard,4,599,30.00%,419
